"rate","role_rep","timeStep_rep","expId_rep","alpha_rep","k_rep"
1,"Retailer",50,4,0.25,0.25
1,"Retailer",51,4,0.25,0.25
0.272727272727273,"Supplier",1,5,0.25,0.25
0.454545454545455,"Supplier",2,5,0.25,0.25
0.575757575757576,"Supplier",3,5,0.25,0.25
0.666666666666667,"Supplier",4,5,0.25,0.25
0.787878787878788,"Supplier",5,5,0.25,0.25
0.878787878787879,"Supplier",6,5,0.25,0.25
0.909090909090909,"Supplier",7,5,0.25,0.25
0.939393939393939,"Supplier",8,5,0.25,0.25
0.939393939393939,"Supplier",9,5,0.25,0.25
0.939393939393939,"Supplier",10,5,0.25,0.25
0.96969696969697,"Supplier",11,5,0.25,0.25
0.96969696969697,"Supplier",12,5,0.25,0.25
0.96969696969697,"Supplier",13,5,0.25,0.25
0.96969696969697,"Supplier",14,5,0.25,0.25
0.96969696969697,"Supplier",15,5,0.25,0.25
0.96969696969697,"Supplier",16,5,0.25,0.25
0.96969696969697,"Supplier",17,5,0.25,0.25
0.96969696969697,"Supplier",18,5,0.25,0.25
0.96969696969697,"Supplier",19,5,0.25,0.25
0.96969696969697,"Supplier",20,5,0.25,0.25
0.96969696969697,"Supplier",21,5,0.25,0.25
0.96969696969697,"Supplier",22,5,0.25,0.25
0.96969696969697,"Supplier",23,5,0.25,0.25
0.96969696969697,"Supplier",24,5,0.25,0.25
1,"Supplier",25,5,0.25,0.25
1,"Supplier",26,5,0.25,0.25
1,"Supplier",27,5,0.25,0.25
1,"Supplier",28,5,0.25,0.25
1,"Supplier",29,5,0.25,0.25
1,"Supplier",30,5,0.25,0.25
1,"Supplier",31,5,0.25,0.25
1,"Supplier",32,5,0.25,0.25
1,"Supplier",33,5,0.25,0.25
1,"Supplier",34,5,0.25,0.25
1,"Supplier",35,5,0.25,0.25
1,"Supplier",36,5,0.25,0.25
1,"Supplier",37,5,0.25,0.25
1,"Supplier",38,5,0.25,0.25
1,"Supplier",39,5,0.25,0.25
1,"Supplier",40,5,0.25,0.25
1,"Supplier",41,5,0.25,0.25
1,"Supplier",42,5,0.25,0.25
1,"Supplier",43,5,0.25,0.25
1,"Supplier",44,5,0.25,0.25
1,"Supplier",45,5,0.25,0.25
1,"Supplier",46,5,0.25,0.25
1,"Supplier",47,5,0.25,0.25
1,"Supplier",48,5,0.25,0.25
1,"Supplier",49,5,0.25,0.25
1,"Supplier",50,5,0.25,0.25
1,"Supplier",51,5,0.25,0.25
0.272727272727273,"Manufacturer",1,5,0.25,0.25
0.333333333333333,"Manufacturer",2,5,0.25,0.25
0.424242424242424,"Manufacturer",3,5,0.25,0.25
0.424242424242424,"Manufacturer",4,5,0.25,0.25
0.424242424242424,"Manufacturer",5,5,0.25,0.25
0.424242424242424,"Manufacturer",6,5,0.25,0.25
0.424242424242424,"Manufacturer",7,5,0.25,0.25
0.424242424242424,"Manufacturer",8,5,0.25,0.25
0.454545454545455,"Manufacturer",9,5,0.25,0.25
0.515151515151515,"Manufacturer",10,5,0.25,0.25
0.606060606060606,"Manufacturer",11,5,0.25,0.25
0.636363636363636,"Manufacturer",12,5,0.25,0.25
0.696969696969697,"Manufacturer",13,5,0.25,0.25
0.757575757575758,"Manufacturer",14,5,0.25,0.25
0.848484848484849,"Manufacturer",15,5,0.25,0.25
0.878787878787879,"Manufacturer",16,5,0.25,0.25
0.878787878787879,"Manufacturer",17,5,0.25,0.25
0.878787878787879,"Manufacturer",18,5,0.25,0.25
0.878787878787879,"Manufacturer",19,5,0.25,0.25
0.878787878787879,"Manufacturer",20,5,0.25,0.25
0.878787878787879,"Manufacturer",21,5,0.25,0.25
0.878787878787879,"Manufacturer",22,5,0.25,0.25
0.909090909090909,"Manufacturer",23,5,0.25,0.25
0.939393939393939,"Manufacturer",24,5,0.25,0.25
0.939393939393939,"Manufacturer",25,5,0.25,0.25
0.96969696969697,"Manufacturer",26,5,0.25,0.25
1,"Manufacturer",27,5,0.25,0.25
1,"Manufacturer",28,5,0.25,0.25
1,"Manufacturer",29,5,0.25,0.25
1,"Manufacturer",30,5,0.25,0.25
1,"Manufacturer",31,5,0.25,0.25
1,"Manufacturer",32,5,0.25,0.25
1,"Manufacturer",33,5,0.25,0.25
1,"Manufacturer",34,5,0.25,0.25
1,"Manufacturer",35,5,0.25,0.25
1,"Manufacturer",36,5,0.25,0.25
1,"Manufacturer",37,5,0.25,0.25
1,"Manufacturer",38,5,0.25,0.25
1,"Manufacturer",39,5,0.25,0.25
1,"Manufacturer",40,5,0.25,0.25
1,"Manufacturer",41,5,0.25,0.25
1,"Manufacturer",42,5,0.25,0.25
1,"Manufacturer",43,5,0.25,0.25
1,"Manufacturer",44,5,0.25,0.25
1,"Manufacturer",45,5,0.25,0.25
1,"Manufacturer",46,5,0.25,0.25
1,"Manufacturer",47,5,0.25,0.25
1,"Manufacturer",48,5,0.25,0.25
1,"Manufacturer",49,5,0.25,0.25
1,"Manufacturer",50,5,0.25,0.25
1,"Manufacturer",51,5,0.25,0.25
0.205882352941176,"Retailer",1,5,0.25,0.25
0.294117647058824,"Retailer",2,5,0.25,0.25
0.441176470588235,"Retailer",3,5,0.25,0.25
0.5,"Retailer",4,5,0.25,0.25
0.588235294117647,"Retailer",5,5,0.25,0.25
0.705882352941177,"Retailer",6,5,0.25,0.25
0.764705882352941,"Retailer",7,5,0.25,0.25
0.794117647058823,"Retailer",8,5,0.25,0.25
0.794117647058823,"Retailer",9,5,0.25,0.25
0.823529411764706,"Retailer",10,5,0.25,0.25
0.852941176470588,"Retailer",11,5,0.25,0.25
0.852941176470588,"Retailer",12,5,0.25,0.25
0.911764705882353,"Retailer",13,5,0.25,0.25
0.911764705882353,"Retailer",14,5,0.25,0.25
0.911764705882353,"Retailer",15,5,0.25,0.25
0.911764705882353,"Retailer",16,5,0.25,0.25
0.911764705882353,"Retailer",17,5,0.25,0.25
0.911764705882353,"Retailer",18,5,0.25,0.25
0.911764705882353,"Retailer",19,5,0.25,0.25
0.911764705882353,"Retailer",20,5,0.25,0.25
0.911764705882353,"Retailer",21,5,0.25,0.25
0.911764705882353,"Retailer",22,5,0.25,0.25
0.911764705882353,"Retailer",23,5,0.25,0.25
0.911764705882353,"Retailer",24,5,0.25,0.25
0.911764705882353,"Retailer",25,5,0.25,0.25
0.970588235294118,"Retailer",26,5,0.25,0.25
0.970588235294118,"Retailer",27,5,0.25,0.25
0.970588235294118,"Retailer",28,5,0.25,0.25
1,"Retailer",29,5,0.25,0.25
1,"Retailer",30,5,0.25,0.25
1,"Retailer",31,5,0.25,0.25
1,"Retailer",32,5,0.25,0.25
1,"Retailer",33,5,0.25,0.25
1,"Retailer",34,5,0.25,0.25
1,"Retailer",35,5,0.25,0.25
1,"Retailer",36,5,0.25,0.25
1,"Retailer",37,5,0.25,0.25
1,"Retailer",38,5,0.25,0.25
1,"Retailer",39,5,0.25,0.25
1,"Retailer",40,5,0.25,0.25
1,"Retailer",41,5,0.25,0.25
1,"Retailer",42,5,0.25,0.25
1,"Retailer",43,5,0.25,0.25
1,"Retailer",44,5,0.25,0.25
1,"Retailer",45,5,0.25,0.25
1,"Retailer",46,5,0.25,0.25
1,"Retailer",47,5,0.25,0.25
1,"Retailer",48,5,0.25,0.25
1,"Retailer",49,5,0.25,0.25
1,"Retailer",50,5,0.25,0.25
1,"Retailer",51,5,0.25,0.25
0.333333333333333,"Supplier",1,6,0.25,0.25
0.515151515151515,"Supplier",2,6,0.25,0.25
0.636363636363636,"Supplier",3,6,0.25,0.25
0.787878787878788,"Supplier",4,6,0.25,0.25
0.848484848484849,"Supplier",5,6,0.25,0.25
0.909090909090909,"Supplier",6,6,0.25,0.25
0.939393939393939,"Supplier",7,6,0.25,0.25
0.939393939393939,"Supplier",8,6,0.25,0.25
1,"Supplier",9,6,0.25,0.25
1,"Supplier",10,6,0.25,0.25
1,"Supplier",11,6,0.25,0.25
1,"Supplier",12,6,0.25,0.25
1,"Supplier",13,6,0.25,0.25
1,"Supplier",14,6,0.25,0.25
1,"Supplier",15,6,0.25,0.25
1,"Supplier",16,6,0.25,0.25
1,"Supplier",17,6,0.25,0.25
1,"Supplier",18,6,0.25,0.25
1,"Supplier",19,6,0.25,0.25
1,"Supplier",20,6,0.25,0.25
1,"Supplier",21,6,0.25,0.25
1,"Supplier",22,6,0.25,0.25
1,"Supplier",23,6,0.25,0.25
1,"Supplier",24,6,0.25,0.25
1,"Supplier",25,6,0.25,0.25
1,"Supplier",26,6,0.25,0.25
1,"Supplier",27,6,0.25,0.25
1,"Supplier",28,6,0.25,0.25
1,"Supplier",29,6,0.25,0.25
1,"Supplier",30,6,0.25,0.25
1,"Supplier",31,6,0.25,0.25
1,"Supplier",32,6,0.25,0.25
1,"Supplier",33,6,0.25,0.25
1,"Supplier",34,6,0.25,0.25
1,"Supplier",35,6,0.25,0.25
1,"Supplier",36,6,0.25,0.25
1,"Supplier",37,6,0.25,0.25
1,"Supplier",38,6,0.25,0.25
1,"Supplier",39,6,0.25,0.25
1,"Supplier",40,6,0.25,0.25
1,"Supplier",41,6,0.25,0.25
1,"Supplier",42,6,0.25,0.25
1,"Supplier",43,6,0.25,0.25
1,"Supplier",44,6,0.25,0.25
1,"Supplier",45,6,0.25,0.25
1,"Supplier",46,6,0.25,0.25
1,"Supplier",47,6,0.25,0.25
1,"Supplier",48,6,0.25,0.25
1,"Supplier",49,6,0.25,0.25
1,"Supplier",50,6,0.25,0.25
1,"Supplier",51,6,0.25,0.25
0.151515151515152,"Manufacturer",1,6,0.25,0.25
0.272727272727273,"Manufacturer",2,6,0.25,0.25
0.272727272727273,"Manufacturer",3,6,0.25,0.25
0.272727272727273,"Manufacturer",4,6,0.25,0.25
0.272727272727273,"Manufacturer",5,6,0.25,0.25
0.272727272727273,"Manufacturer",6,6,0.25,0.25
0.333333333333333,"Manufacturer",7,6,0.25,0.25
0.393939393939394,"Manufacturer",8,6,0.25,0.25
0.484848484848485,"Manufacturer",9,6,0.25,0.25
0.666666666666667,"Manufacturer",10,6,0.25,0.25
0.848484848484849,"Manufacturer",11,6,0.25,0.25
0.939393939393939,"Manufacturer",12,6,0.25,0.25
1,"Manufacturer",13,6,0.25,0.25
1,"Manufacturer",14,6,0.25,0.25
1,"Manufacturer",15,6,0.25,0.25
1,"Manufacturer",16,6,0.25,0.25
1,"Manufacturer",17,6,0.25,0.25
1,"Manufacturer",18,6,0.25,0.25
1,"Manufacturer",19,6,0.25,0.25
1,"Manufacturer",20,6,0.25,0.25
1,"Manufacturer",21,6,0.25,0.25
1,"Manufacturer",22,6,0.25,0.25
1,"Manufacturer",23,6,0.25,0.25
1,"Manufacturer",24,6,0.25,0.25
1,"Manufacturer",25,6,0.25,0.25
1,"Manufacturer",26,6,0.25,0.25
1,"Manufacturer",27,6,0.25,0.25
1,"Manufacturer",28,6,0.25,0.25
1,"Manufacturer",29,6,0.25,0.25
1,"Manufacturer",30,6,0.25,0.25
1,"Manufacturer",31,6,0.25,0.25
1,"Manufacturer",32,6,0.25,0.25
1,"Manufacturer",33,6,0.25,0.25
1,"Manufacturer",34,6,0.25,0.25
1,"Manufacturer",35,6,0.25,0.25
1,"Manufacturer",36,6,0.25,0.25
1,"Manufacturer",37,6,0.25,0.25
1,"Manufacturer",38,6,0.25,0.25
1,"Manufacturer",39,6,0.25,0.25
1,"Manufacturer",40,6,0.25,0.25
1,"Manufacturer",41,6,0.25,0.25
1,"Manufacturer",42,6,0.25,0.25
1,"Manufacturer",43,6,0.25,0.25
1,"Manufacturer",44,6,0.25,0.25
1,"Manufacturer",45,6,0.25,0.25
1,"Manufacturer",46,6,0.25,0.25
1,"Manufacturer",47,6,0.25,0.25
1,"Manufacturer",48,6,0.25,0.25
1,"Manufacturer",49,6,0.25,0.25
1,"Manufacturer",50,6,0.25,0.25
1,"Manufacturer",51,6,0.25,0.25
0.264705882352941,"Retailer",1,6,0.25,0.25
0.558823529411765,"Retailer",2,6,0.25,0.25
0.588235294117647,"Retailer",3,6,0.25,0.25
0.794117647058823,"Retailer",4,6,0.25,0.25
0.882352941176471,"Retailer",5,6,0.25,0.25
0.941176470588235,"Retailer",6,6,0.25,0.25
0.941176470588235,"Retailer",7,6,0.25,0.25
0.970588235294118,"Retailer",8,6,0.25,0.25
1,"Retailer",9,6,0.25,0.25
1,"Retailer",10,6,0.25,0.25
1,"Retailer",11,6,0.25,0.25
1,"Retailer",12,6,0.25,0.25
1,"Retailer",13,6,0.25,0.25
1,"Retailer",14,6,0.25,0.25
1,"Retailer",15,6,0.25,0.25
1,"Retailer",16,6,0.25,0.25
1,"Retailer",17,6,0.25,0.25
1,"Retailer",18,6,0.25,0.25
1,"Retailer",19,6,0.25,0.25
1,"Retailer",20,6,0.25,0.25
1,"Retailer",21,6,0.25,0.25
1,"Retailer",22,6,0.25,0.25
1,"Retailer",23,6,0.25,0.25
1,"Retailer",24,6,0.25,0.25
1,"Retailer",25,6,0.25,0.25
1,"Retailer",26,6,0.25,0.25
1,"Retailer",27,6,0.25,0.25
1,"Retailer",28,6,0.25,0.25
1,"Retailer",29,6,0.25,0.25
1,"Retailer",30,6,0.25,0.25
1,"Retailer",31,6,0.25,0.25
1,"Retailer",32,6,0.25,0.25
1,"Retailer",33,6,0.25,0.25
1,"Retailer",34,6,0.25,0.25
1,"Retailer",35,6,0.25,0.25
1,"Retailer",36,6,0.25,0.25
1,"Retailer",37,6,0.25,0.25
1,"Retailer",38,6,0.25,0.25
1,"Retailer",39,6,0.25,0.25
1,"Retailer",40,6,0.25,0.25
1,"Retailer",41,6,0.25,0.25
1,"Retailer",42,6,0.25,0.25
1,"Retailer",43,6,0.25,0.25
1,"Retailer",44,6,0.25,0.25
1,"Retailer",45,6,0.25,0.25
1,"Retailer",46,6,0.25,0.25
1,"Retailer",47,6,0.25,0.25
1,"Retailer",48,6,0.25,0.25
1,"Retailer",49,6,0.25,0.25
1,"Retailer",50,6,0.25,0.25
1,"Retailer",51,6,0.25,0.25
0.212121212121212,"Supplier",1,7,0.25,0.25
0.272727272727273,"Supplier",2,7,0.25,0.25
0.393939393939394,"Supplier",3,7,0.25,0.25
0.424242424242424,"Supplier",4,7,0.25,0.25
0.545454545454545,"Supplier",5,7,0.25,0.25
0.606060606060606,"Supplier",6,7,0.25,0.25
0.696969696969697,"Supplier",7,7,0.25,0.25
0.787878787878788,"Supplier",8,7,0.25,0.25
0.848484848484849,"Supplier",9,7,0.25,0.25
0.909090909090909,"Supplier",10,7,0.25,0.25
0.96969696969697,"Supplier",11,7,0.25,0.25
0.96969696969697,"Supplier",12,7,0.25,0.25
0.96969696969697,"Supplier",13,7,0.25,0.25
1,"Supplier",14,7,0.25,0.25
1,"Supplier",15,7,0.25,0.25
1,"Supplier",16,7,0.25,0.25
1,"Supplier",17,7,0.25,0.25
1,"Supplier",18,7,0.25,0.25
1,"Supplier",19,7,0.25,0.25
1,"Supplier",20,7,0.25,0.25
1,"Supplier",21,7,0.25,0.25
1,"Supplier",22,7,0.25,0.25
1,"Supplier",23,7,0.25,0.25
1,"Supplier",24,7,0.25,0.25
1,"Supplier",25,7,0.25,0.25
1,"Supplier",26,7,0.25,0.25
1,"Supplier",27,7,0.25,0.25
1,"Supplier",28,7,0.25,0.25
1,"Supplier",29,7,0.25,0.25
1,"Supplier",30,7,0.25,0.25
1,"Supplier",31,7,0.25,0.25
1,"Supplier",32,7,0.25,0.25
1,"Supplier",33,7,0.25,0.25
1,"Supplier",34,7,0.25,0.25
1,"Supplier",35,7,0.25,0.25
1,"Supplier",36,7,0.25,0.25
1,"Supplier",37,7,0.25,0.25
1,"Supplier",38,7,0.25,0.25
1,"Supplier",39,7,0.25,0.25
1,"Supplier",40,7,0.25,0.25
1,"Supplier",41,7,0.25,0.25
1,"Supplier",42,7,0.25,0.25
1,"Supplier",43,7,0.25,0.25
1,"Supplier",44,7,0.25,0.25
1,"Supplier",45,7,0.25,0.25
1,"Supplier",46,7,0.25,0.25
1,"Supplier",47,7,0.25,0.25
1,"Supplier",48,7,0.25,0.25
1,"Supplier",49,7,0.25,0.25
1,"Supplier",50,7,0.25,0.25
1,"Supplier",51,7,0.25,0.25
0.242424242424242,"Manufacturer",1,7,0.25,0.25
0.424242424242424,"Manufacturer",2,7,0.25,0.25
0.454545454545455,"Manufacturer",3,7,0.25,0.25
0.484848484848485,"Manufacturer",4,7,0.25,0.25
0.484848484848485,"Manufacturer",5,7,0.25,0.25
0.484848484848485,"Manufacturer",6,7,0.25,0.25
0.484848484848485,"Manufacturer",7,7,0.25,0.25
0.484848484848485,"Manufacturer",8,7,0.25,0.25
0.484848484848485,"Manufacturer",9,7,0.25,0.25
0.545454545454545,"Manufacturer",10,7,0.25,0.25
0.545454545454545,"Manufacturer",11,7,0.25,0.25
0.636363636363636,"Manufacturer",12,7,0.25,0.25
0.696969696969697,"Manufacturer",13,7,0.25,0.25
0.757575757575758,"Manufacturer",14,7,0.25,0.25
0.848484848484849,"Manufacturer",15,7,0.25,0.25
0.909090909090909,"Manufacturer",16,7,0.25,0.25
0.909090909090909,"Manufacturer",17,7,0.25,0.25
0.96969696969697,"Manufacturer",18,7,0.25,0.25
0.96969696969697,"Manufacturer",19,7,0.25,0.25
1,"Manufacturer",20,7,0.25,0.25
1,"Manufacturer",21,7,0.25,0.25
1,"Manufacturer",22,7,0.25,0.25
1,"Manufacturer",23,7,0.25,0.25
1,"Manufacturer",24,7,0.25,0.25
1,"Manufacturer",25,7,0.25,0.25
1,"Manufacturer",26,7,0.25,0.25
1,"Manufacturer",27,7,0.25,0.25
1,"Manufacturer",28,7,0.25,0.25
1,"Manufacturer",29,7,0.25,0.25
1,"Manufacturer",30,7,0.25,0.25
1,"Manufacturer",31,7,0.25,0.25
1,"Manufacturer",32,7,0.25,0.25
1,"Manufacturer",33,7,0.25,0.25
1,"Manufacturer",34,7,0.25,0.25
1,"Manufacturer",35,7,0.25,0.25
1,"Manufacturer",36,7,0.25,0.25
1,"Manufacturer",37,7,0.25,0.25
1,"Manufacturer",38,7,0.25,0.25
1,"Manufacturer",39,7,0.25,0.25
1,"Manufacturer",40,7,0.25,0.25
1,"Manufacturer",41,7,0.25,0.25
1,"Manufacturer",42,7,0.25,0.25
1,"Manufacturer",43,7,0.25,0.25
1,"Manufacturer",44,7,0.25,0.25
1,"Manufacturer",45,7,0.25,0.25
1,"Manufacturer",46,7,0.25,0.25
1,"Manufacturer",47,7,0.25,0.25
1,"Manufacturer",48,7,0.25,0.25
1,"Manufacturer",49,7,0.25,0.25
1,"Manufacturer",50,7,0.25,0.25
1,"Manufacturer",51,7,0.25,0.25
0.294117647058824,"Retailer",1,7,0.25,0.25
0.382352941176471,"Retailer",2,7,0.25,0.25
0.441176470588235,"Retailer",3,7,0.25,0.25
0.441176470588235,"Retailer",4,7,0.25,0.25
0.5,"Retailer",5,7,0.25,0.25
0.588235294117647,"Retailer",6,7,0.25,0.25
0.676470588235294,"Retailer",7,7,0.25,0.25
0.764705882352941,"Retailer",8,7,0.25,0.25
0.823529411764706,"Retailer",9,7,0.25,0.25
0.823529411764706,"Retailer",10,7,0.25,0.25
0.823529411764706,"Retailer",11,7,0.25,0.25
0.852941176470588,"Retailer",12,7,0.25,0.25
0.852941176470588,"Retailer",13,7,0.25,0.25
0.852941176470588,"Retailer",14,7,0.25,0.25
0.882352941176471,"Retailer",15,7,0.25,0.25
0.941176470588235,"Retailer",16,7,0.25,0.25
0.970588235294118,"Retailer",17,7,0.25,0.25
0.970588235294118,"Retailer",18,7,0.25,0.25
0.970588235294118,"Retailer",19,7,0.25,0.25
0.970588235294118,"Retailer",20,7,0.25,0.25
1,"Retailer",21,7,0.25,0.25
1,"Retailer",22,7,0.25,0.25
1,"Retailer",23,7,0.25,0.25
1,"Retailer",24,7,0.25,0.25
1,"Retailer",25,7,0.25,0.25
1,"Retailer",26,7,0.25,0.25
1,"Retailer",27,7,0.25,0.25
1,"Retailer",28,7,0.25,0.25
1,"Retailer",29,7,0.25,0.25
1,"Retailer",30,7,0.25,0.25
1,"Retailer",31,7,0.25,0.25
1,"Retailer",32,7,0.25,0.25
1,"Retailer",33,7,0.25,0.25
1,"Retailer",34,7,0.25,0.25
1,"Retailer",35,7,0.25,0.25
1,"Retailer",36,7,0.25,0.25
1,"Retailer",37,7,0.25,0.25
1,"Retailer",38,7,0.25,0.25
1,"Retailer",39,7,0.25,0.25
1,"Retailer",40,7,0.25,0.25
1,"Retailer",41,7,0.25,0.25
1,"Retailer",42,7,0.25,0.25
1,"Retailer",43,7,0.25,0.25
1,"Retailer",44,7,0.25,0.25
1,"Retailer",45,7,0.25,0.25
1,"Retailer",46,7,0.25,0.25
1,"Retailer",47,7,0.25,0.25
1,"Retailer",48,7,0.25,0.25
1,"Retailer",49,7,0.25,0.25
1,"Retailer",50,7,0.25,0.25
1,"Retailer",51,7,0.25,0.25
0.272727272727273,"Supplier",1,8,0.25,0.25
0.333333333333333,"Supplier",2,8,0.25,0.25
0.333333333333333,"Supplier",3,8,0.25,0.25
0.424242424242424,"Supplier",4,8,0.25,0.25
0.484848484848485,"Supplier",5,8,0.25,0.25
0.606060606060606,"Supplier",6,8,0.25,0.25
0.727272727272727,"Supplier",7,8,0.25,0.25
0.727272727272727,"Supplier",8,8,0.25,0.25
0.818181818181818,"Supplier",9,8,0.25,0.25
0.909090909090909,"Supplier",10,8,0.25,0.25
0.909090909090909,"Supplier",11,8,0.25,0.25
0.909090909090909,"Supplier",12,8,0.25,0.25
0.909090909090909,"Supplier",13,8,0.25,0.25
0.939393939393939,"Supplier",14,8,0.25,0.25
0.939393939393939,"Supplier",15,8,0.25,0.25
0.939393939393939,"Supplier",16,8,0.25,0.25
0.939393939393939,"Supplier",17,8,0.25,0.25
0.96969696969697,"Supplier",18,8,0.25,0.25
0.96969696969697,"Supplier",19,8,0.25,0.25
0.96969696969697,"Supplier",20,8,0.25,0.25
1,"Supplier",21,8,0.25,0.25
1,"Supplier",22,8,0.25,0.25
1,"Supplier",23,8,0.25,0.25
1,"Supplier",24,8,0.25,0.25
1,"Supplier",25,8,0.25,0.25
1,"Supplier",26,8,0.25,0.25
1,"Supplier",27,8,0.25,0.25
1,"Supplier",28,8,0.25,0.25
1,"Supplier",29,8,0.25,0.25
1,"Supplier",30,8,0.25,0.25
1,"Supplier",31,8,0.25,0.25
1,"Supplier",32,8,0.25,0.25
1,"Supplier",33,8,0.25,0.25
1,"Supplier",34,8,0.25,0.25
1,"Supplier",35,8,0.25,0.25
1,"Supplier",36,8,0.25,0.25
1,"Supplier",37,8,0.25,0.25
1,"Supplier",38,8,0.25,0.25
1,"Supplier",39,8,0.25,0.25
1,"Supplier",40,8,0.25,0.25
1,"Supplier",41,8,0.25,0.25
1,"Supplier",42,8,0.25,0.25
1,"Supplier",43,8,0.25,0.25
1,"Supplier",44,8,0.25,0.25
1,"Supplier",45,8,0.25,0.25
1,"Supplier",46,8,0.25,0.25
1,"Supplier",47,8,0.25,0.25
1,"Supplier",48,8,0.25,0.25
1,"Supplier",49,8,0.25,0.25
1,"Supplier",50,8,0.25,0.25
1,"Supplier",51,8,0.25,0.25
0.303030303030303,"Manufacturer",1,8,0.25,0.25
0.393939393939394,"Manufacturer",2,8,0.25,0.25
0.454545454545455,"Manufacturer",3,8,0.25,0.25
0.515151515151515,"Manufacturer",4,8,0.25,0.25
0.515151515151515,"Manufacturer",5,8,0.25,0.25
0.515151515151515,"Manufacturer",6,8,0.25,0.25
0.515151515151515,"Manufacturer",7,8,0.25,0.25
0.515151515151515,"Manufacturer",8,8,0.25,0.25
0.515151515151515,"Manufacturer",9,8,0.25,0.25
0.515151515151515,"Manufacturer",10,8,0.25,0.25
0.545454545454545,"Manufacturer",11,8,0.25,0.25
0.575757575757576,"Manufacturer",12,8,0.25,0.25
0.666666666666667,"Manufacturer",13,8,0.25,0.25
0.666666666666667,"Manufacturer",14,8,0.25,0.25
0.727272727272727,"Manufacturer",15,8,0.25,0.25
0.757575757575758,"Manufacturer",16,8,0.25,0.25
0.757575757575758,"Manufacturer",17,8,0.25,0.25
0.787878787878788,"Manufacturer",18,8,0.25,0.25
0.818181818181818,"Manufacturer",19,8,0.25,0.25
0.878787878787879,"Manufacturer",20,8,0.25,0.25
0.909090909090909,"Manufacturer",21,8,0.25,0.25
0.909090909090909,"Manufacturer",22,8,0.25,0.25
0.939393939393939,"Manufacturer",23,8,0.25,0.25
1,"Manufacturer",24,8,0.25,0.25
1,"Manufacturer",25,8,0.25,0.25
1,"Manufacturer",26,8,0.25,0.25
1,"Manufacturer",27,8,0.25,0.25
1,"Manufacturer",28,8,0.25,0.25
1,"Manufacturer",29,8,0.25,0.25
1,"Manufacturer",30,8,0.25,0.25
1,"Manufacturer",31,8,0.25,0.25
1,"Manufacturer",32,8,0.25,0.25
1,"Manufacturer",33,8,0.25,0.25
1,"Manufacturer",34,8,0.25,0.25
1,"Manufacturer",35,8,0.25,0.25
1,"Manufacturer",36,8,0.25,0.25
1,"Manufacturer",37,8,0.25,0.25
1,"Manufacturer",38,8,0.25,0.25
1,"Manufacturer",39,8,0.25,0.25
1,"Manufacturer",40,8,0.25,0.25
1,"Manufacturer",41,8,0.25,0.25
1,"Manufacturer",42,8,0.25,0.25
1,"Manufacturer",43,8,0.25,0.25
1,"Manufacturer",44,8,0.25,0.25
1,"Manufacturer",45,8,0.25,0.25
1,"Manufacturer",46,8,0.25,0.25
1,"Manufacturer",47,8,0.25,0.25
1,"Manufacturer",48,8,0.25,0.25
1,"Manufacturer",49,8,0.25,0.25
1,"Manufacturer",50,8,0.25,0.25
1,"Manufacturer",51,8,0.25,0.25
0.176470588235294,"Retailer",1,8,0.25,0.25
0.294117647058824,"Retailer",2,8,0.25,0.25
0.294117647058824,"Retailer",3,8,0.25,0.25
0.382352941176471,"Retailer",4,8,0.25,0.25
0.5,"Retailer",5,8,0.25,0.25
0.5,"Retailer",6,8,0.25,0.25
0.558823529411765,"Retailer",7,8,0.25,0.25
0.735294117647059,"Retailer",8,8,0.25,0.25
0.764705882352941,"Retailer",9,8,0.25,0.25
0.794117647058823,"Retailer",10,8,0.25,0.25
0.794117647058823,"Retailer",11,8,0.25,0.25
0.823529411764706,"Retailer",12,8,0.25,0.25
0.823529411764706,"Retailer",13,8,0.25,0.25
0.823529411764706,"Retailer",14,8,0.25,0.25
0.823529411764706,"Retailer",15,8,0.25,0.25
0.882352941176471,"Retailer",16,8,0.25,0.25
0.882352941176471,"Retailer",17,8,0.25,0.25
0.911764705882353,"Retailer",18,8,0.25,0.25
0.941176470588235,"Retailer",19,8,0.25,0.25
0.970588235294118,"Retailer",20,8,0.25,0.25
0.970588235294118,"Retailer",21,8,0.25,0.25
0.970588235294118,"Retailer",22,8,0.25,0.25
0.970588235294118,"Retailer",23,8,0.25,0.25
0.970588235294118,"Retailer",24,8,0.25,0.25
1,"Retailer",25,8,0.25,0.25
1,"Retailer",26,8,0.25,0.25
1,"Retailer",27,8,0.25,0.25
1,"Retailer",28,8,0.25,0.25
1,"Retailer",29,8,0.25,0.25
1,"Retailer",30,8,0.25,0.25
1,"Retailer",31,8,0.25,0.25
1,"Retailer",32,8,0.25,0.25
1,"Retailer",33,8,0.25,0.25
1,"Retailer",34,8,0.25,0.25
1,"Retailer",35,8,0.25,0.25
1,"Retailer",36,8,0.25,0.25
1,"Retailer",37,8,0.25,0.25
1,"Retailer",38,8,0.25,0.25
1,"Retailer",39,8,0.25,0.25
1,"Retailer",40,8,0.25,0.25
1,"Retailer",41,8,0.25,0.25
1,"Retailer",42,8,0.25,0.25
1,"Retailer",43,8,0.25,0.25
1,"Retailer",44,8,0.25,0.25
1,"Retailer",45,8,0.25,0.25
1,"Retailer",46,8,0.25,0.25
1,"Retailer",47,8,0.25,0.25
1,"Retailer",48,8,0.25,0.25
